IPO Date,Symbol,Company Name,IPO Price,Current,Return,year
2021-01-27,CAHC,CA Healthcare Acquisition Corp.,$10.00,$9.94,-0.60%,2021
2021-01-27,CLIM,Climate Real Impact Solutions II Acquisition Corporation,$10.00,$10.03,0.30%,2021
2021-01-27,CSTAF,Constellation Acquisition Corp. I,$10.00,$11.47,14.70%,2021
2021-01-27,FSSI,Fortistar Sustainable Solutions Corp.,$10.00,$10.08,0.80%,2021
2021-01-27,HCAQ,HealthCor Catalio Acquisition Corp.,$10.00,$10.92,9.20%,2021
2021-01-27,SHLS,"Shoals Technologies Group, Inc.",$25.00,$6.13,-75.48%,2021
2021-01-27,TIRX,Tian Ruixiang Holdings Ltd.,$4.00,$0.03,-99.24%,2021
2021-01-26,BIOT,Biotech Acquisition Company,$10.00,$10.15,1.50%,2021
2021-01-26,BTNB,Bridgetown 2 Holdings Limited,$10.00,$8.33,-16.70%,2021
2021-01-26,DHHC,DiamondHead Holdings Corp.,$10.00,$12.68,26.80%,2021
2021-01-26,DNZ,D & Z Media Acquisition Corp.,$10.00,$10.16,1.60%,2021
2021-01-26,EZGO,EZGO Technologies Ltd.,$4.00,$1.32,-67.13%,2021
2021-01-26,HCII,Hudson Executive Investment Corp. II,$10.00,$10.08,0.80%,2021
2021-01-26,LMAO,"LMF Acquisition Opportunities, Inc.",$10.00,$12.35,23.50%,2021
2021-01-26,NSTB,Northern Star Investment Corp. II,$10.00,$0.01,-99.94%,2021
2021-01-26,SSAA,Science Strategic Acquisition Corp. Alpha,$10.00,$10.05,0.50%,2021
2021-01-22,EUSG,European Sustainable Growth Acquisition Corp.,$10.00,$9.77,-2.30%,2021
2021-01-22,HUDI,"Huadi International Group Co., Ltd.",$8.00,$1.42,-82.25%,2021
2021-01-22,JCIC,Jack Creek Investment Corp.,$10.00,$10.19,1.90%,2021
2021-01-22,LMACA,Liberty Media Acquisition Corporation,$10.00,$10.06,0.60%,2021
2021-01-22,MNTK,"Montauk Renewables, Inc.",$8.50,$1.35,-84.12%,2021
2021-01-22,NAAC,North Atlantic Acquisition Corporation,$10.00,$10.15,1.50%,2021
2021-01-22,OEPW,One Equity Partners Open Water I Corp.,$10.00,$10.07,0.70%,2021
2021-01-22,PAX,Patria Investments Limited,$17.00,$11.23,-33.94%,2021
2021-01-22,PV,Primavera Capital Acquisition Corporation,$10.00,$7.63,-23.70%,2021
2021-01-22,RLX,RLX Technology Inc.,$12.00,$2.25,-81.25%,2021
2021-01-22,SHAC,SCP & CO Healthcare Acquisition Company,$10.00,$10.08,0.80%,2021
2021-01-22,VOSO,Virtuoso Acquisition Corp.,$10.00,$14.51,45.10%,2021
2021-01-21,DFH,"Dream Finders Homes, Inc.",$13.00,$15.47,19.00%,2021
2021-01-21,MYTE,MYT Netherlands Parent B.V.,$26.00,$7.64,-70.62%,2021
2021-01-20,FOXW,FoxWayne Enterprises Acquisition Corp.,$10.00,$10.25,2.50%,2021
2021-01-20,GMBT,Queen's Gambit Growth Capital,$10.00,$9.38,-6.20%,2021
2021-01-20,GMII,"Gores Metropoulos II, Inc.",$10.00,$8.37,-16.30%,2021
2021-01-20,LEGO,Legato Merger Corp.,$10.00,$11.25,12.50%,2021
2021-01-20,OSTR,Oyster Enterprises Acquisition Corp.,$10.00,$10.07,0.70%,2021
2021-01-20,TZPS,TZP Strategies Acquisition Corp.,$10.00,$10.15,1.50%,2021
2021-01-15,ADER,26 Capital Acquisition Corp.,$10.00,$11.08,10.80%,2021
2021-01-15,AEAC,Authentic Equity Acquisition Corp.,$10.00,$10.13,1.30%,2021
2021-01-15,CLAS,Class Acceleration Corp.,$10.00,$10.17,1.70%,2021
2021-01-15,DRVN,Driven Brands Holdings Inc.,$22.00,$10.34,-53.00%,2021
2021-01-15,EAC,Edify Acquisition Corp.,$10.00,$10.65,6.50%,2021
2021-01-15,GNAC,Group Nine Acquisition Corp.,$10.00,$9.97,-0.30%,2021
2021-01-15,HCCC,Healthcare Capital Corp.,$10.00,$12.74,27.40%,2021
2021-01-15,HCIC,Hennessy Capital Investment Corp. V,$10.00,$10.05,0.50%,2021
2021-01-15,OCAX,OCA Acquisition Corp.,$10.00,$11.09,10.90%,2021
2021-01-15,PLTK,Playtika Holding Corp.,$27.00,$2.85,-89.44%,2021
2021-01-15,ROT,Rotor Acquisition Corp.,$10.00,$10.05,0.50%,2021
2021-01-15,TBA,Thoma Bravo Advantage,$10.00,-,-,2021
2021-01-14,ENVI,Environmental Impact Acquisition Corp.,$10.00,$8.82,-11.80%,2021
2021-01-14,MON,Monument Circle Acquisition Corp.,$10.00,$10.07,-71.29%,2021
2021-01-14,POSH,"Poshmark, Inc.",$42.00,$17.90,-57.38%,2021
2021-01-14,SLCR,Silver Crest Acquisition Corporation,$10.00,$7.99,-20.10%,2021
2021-01-14,WOOF,"Petco Health and Wellness Company, Inc.",$18.00,$3.62,-79.89%,2021
2021-01-13,AFRM,"Affirm Holdings, Inc.",$49.00,$46.88,-4.33%,2021
2021-01-13,DLCA,Deep Lake Capital Acquisition Corp.,$10.00,$10.12,1.20%,2021
2021-01-13,FCAX,Fortress Capital Acquisition Corp,$10.00,$10.13,1.30%,2021
2021-01-13,FINM,Marlin Technology Corporation,$10.00,$10.14,1.40%,2021
2021-01-13,HLAH,"Hamilton Lane Alliance Holdings I, Inc.",$10.00,$10.08,0.80%,2021
2021-01-13,MSGM,Motorsport Games Inc.,$20.00,$4.08,-79.60%,2021
2021-01-13,NGAB,Northern Genesis Acquisition Corp. II,$10.00,$9.93,-0.70%,2021
2021-01-13,PNTM,Pontem Corporation,$10.00,$10.37,3.70%,2021
2021-01-12,ADEX,Adit EdTech Acquisition Corp.,$10.00,$5.38,-46.20%,2021
2021-01-12,BCYP,Big Cypress Acquisition Corp.,$10.00,$8.44,-15.60%,2021
2021-01-12,BGM,BGM Group Ltd.,-,$1.01,-,2021
2021-01-12,ENFA,"890 5th Avenue Partners, Inc.",$10.00,$9.62,-3.80%,2021
2021-01-12,GPAC,Global Partner Acquisition Corp. II,$10.00,$9.00,-10.00%,2021
2021-01-12,KUKE,Kuke Music Holding Limited,$10.00,$1.39,-87.60%,2021
2021-01-12,SWET,Athlon Acquisition Corp.,$10.00,$10.06,0.60%,2021
2021-01-11,LJAQ,LightJump Acquisition Corporation,$10.00,$12.10,21.00%,2021
2021-01-08,CGEM,"Cullinan Therapeutics, Inc.",$21.00,$13.49,-35.76%,2021
2021-01-08,EPHY,Epiphany Technology Acquisition Corp.,$10.00,$10.10,0.95%,2021
2021-01-08,EPWR,Empowerment & Inclusion Capital I Corp.,$10.00,$10.09,0.90%,2021
2021-01-08,GRCL,"Gracell Biotechnologies, Inc.",$19.00,$10.25,-46.05%,2021
2021-01-08,GSAQ,Global Synergy Acquisition Corp.,$10.00,$10.00,-,2021
2021-01-08,KLAQ,KL Acquisition Corp.,$10.00,$10.09,0.90%,2021
2021-01-08,LHC,Leo Holdings Corp. II,$10.00,$11.87,18.70%,2021
2021-01-08,LWAC,Locust Walk Acquisition Corp.,$10.00,$16.98,69.80%,2021
2021-01-08,MCAD,Mountain Crest Acquisition Corp. II,$10.00,$10.43,4.30%,2021
2021-01-08,PACX,Pioneer Merger Corp.,$10.00,$10.20,2.00%,2021
2021-01-08,PAQC,Provident Acquisition Corp.,$10.00,$11.00,10.00%,2021
2021-01-08,POW,Powered Brands,$10.00,$10.13,1.25%,2021
2021-01-08,PRSR,Prospector Capital Corp.,$10.00,$4.74,-52.60%,2021
2021-01-08,SVFA,SVF Investment Corp.,$10.00,$10.15,1.50%,2021
2021-01-08,SWBK,Switchback II Corporation,$10.00,$9.35,-6.50%,2021
2021-01-08,TMKR,Tastemaker Acquisition Corp.,$10.00,$10.78,7.80%,2021
2021-01-07,AGCB,Altimeter Growth Corp. 2,$10.00,$10.11,1.10%,2021
2021-01-07,BLTS,Bright Lights Acquisition Corp.,$10.00,$10.01,0.10%,2021
2021-01-07,INKA,KludeIn I Acquisition Corp.,$10.00,$10.42,4.24%,2021
2021-01-07,IVAN,Ivanhoe Capital Acquisition Corp.,$10.00,$7.68,-23.20%,2021
2021-01-07,OMEG,Omega Alpha SPAC,$10.00,$10.10,1.00%,2021
2021-01-07,VCKA,Vickers Vantage Corp. I,$10.00,$9.35,-6.50%,2021
2021-01-07,VTIQ,VectoIQ Acquisition Corp. II,$10.00,$10.06,0.60%,2021
2021-01-06,AKIC,Sports Ventures Acquisition Corp.,$10.00,$10.11,1.09%,2021
2021-01-06,KAIR,Kairos Acquisition Corp.,$10.00,$10.08,0.75%,2021
2021-01-06,PPGH,Poema Global Holdings Corp.,$10.00,$12.74,27.40%,2021
2021-01-06,STPC,Star Peak Corp. II,$10.00,$9.87,-1.30%,2021
2021-01-05,BENE,Benessere Capital Acquisition Corp.,$10.00,$10.44,4.40%,2021
2021-01-05,CRU,Crucible Acquisition Corporation,$10.00,$10.05,0.50%,2021
2021-01-05,FVT,Fortress Value Acquisition Corp. III,$10.00,$10.05,0.50%,2021
2022-12-30,ATMC,AlphaTime Acquisition Corp,$10.00,$15.60,56.00%,2022
2022-12-29,COYA,"Coya Therapeutics, Inc.",$5.00,$4.53,-9.40%,2022
2022-12-22,HSPO,Horizon Space Acquisition I Corp.,$10.00,$12.17,21.70%,2022
2022-12-20,ATMV,AlphaVest Acquisition Corp,$10.00,$10.30,3.00%,2022
2022-12-20,LIPO,Lipella Pharmaceuticals Inc.,$5.75,$2.36,-58.96%,2022
2022-12-14,RAYA,Erayak Power Solution Group Inc.,$4.00,$0.84,-78.85%,2022
2022-12-09,JEWL,Adamas One Corp.,$4.50,-,-,2022
2022-11-15,ACRV,"Acrivon Therapeutics, Inc.",$12.50,$1.62,-87.04%,2022
2022-11-11,ATAT,Atour Lifestyle Holdings Limited,$11.00,$35.24,220.36%,2022
2022-11-10,ASPI,ASP Isotopes Inc.,$4.00,$5.28,32.00%,2022
2022-11-10,PLTN,Plutonian Acquisition Corp.,$10.00,$5.80,-42.00%,2022
2022-11-10,SNAL,"Snail, Inc.",$5.00,$0.61,-87.79%,2022
2022-10-26,MBLY,Mobileye Global Inc.,$21.00,$7.57,-63.95%,2022
2022-10-20,PRME,"Prime Medicine, Inc.",$17.00,$3.65,-78.53%,2022
2022-10-14,HUDA,Hudson Acquisition I Corp.,$10.00,$12.55,25.50%,2022
2022-10-14,TENK,TenX Keane Acquisition,$10.00,$41.00,305.00%,2022
2022-10-13,SVII,Spring Valley Acquisition Corp. II,$10.00,$12.70,27.00%,2022
2022-10-04,AQU,Aquaron Acquisition Corp.,$10.00,$11.68,16.80%,2022
2022-09-30,DMYY,"dMY Squared Technology Group, Inc.",$10.00,$12.16,24.40%,2022
2022-09-30,LASE,Laser Photonics Corporation,$5.00,$1.08,-78.40%,2022
2022-09-30,QOMO,Qomolangma Acquisition Corp.,$10.00,$11.45,14.50%,2022
2022-09-27,NXU,"Nxu, Inc.",$27.50,$2.45,-91.09%,2022
2022-09-20,GLST,"Global Star Acquisition, Inc.",$10.00,$6.56,-34.40%,2022
2022-09-16,NXL,"Nexalin Technology, Inc.",$4.15,$0.42,-89.78%,2022
2022-09-15,CRBG,"Corebridge Financial, Inc.",$21.00,$23.49,11.86%,2022
2022-09-15,THRD,"Third Harmonic Bio, Inc.",$17.00,$5.38,-68.35%,2022
2022-09-13,WLDS,Wearable Devices Ltd.,$4.25,$1.59,-62.59%,2022
2022-09-09,EFHT,EF Hutton Acquisition Corporation I,$10.00,-,-,2022
2022-09-09,VSTD,Vestand Inc.,-,$0.33,-,2022
2022-09-01,BIAF,"bioAffinity Technologies, Inc.",$6.13,$2.12,-65.42%,2022
2022-08-31,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",$8.13,$0.94,-88.44%,2022
2022-08-30,HPCO,"Hempacco Co., Inc.",$6.00,-,-,2022
2022-08-26,JFBR,Jeffs' Brands Ltd,$4.16,$3.92,-5.77%,2022
2022-08-26,JZ,Jianzhi Education Technology Group Company Limited,$5.00,$0.82,-83.40%,2022
2022-08-26,ONFO,"Onfolio Holdings, Inc.",$5.00,$0.54,-89.20%,2022
2022-08-26,PXMD,"PaxMedica, Inc.",$5.25,$0.08,-98.48%,2022
2022-08-25,MOB,Mobilicom Limited,$4.13,$5.58,35.84%,2022
2022-08-23,STBX,Starbox Group Holdings Ltd.,$4.00,$2.11,-47.25%,2022
2022-08-18,GCT,GigaCloud Technology Inc.,$12.25,$40.95,234.29%,2022
2022-08-15,LUCY,"Lucyd, Inc",$7.50,$1.12,-85.07%,2022
2022-08-12,CHG,CorpHousing Group Inc.,$4.00,$1.32,-,2022
2022-08-12,FRZA,"Forza X1, Inc.",$5.00,$0.26,-94.80%,2022
2022-08-12,REBN,"Reborn Coffee, Inc.",$5.00,$1.99,-59.60%,2022
2022-08-11,HMAC,Hainan Manaslu Acquisition Corp.,$10.00,$5.85,-41.50%,2022
2022-08-11,TGL,Treasure Global Inc.,$4.00,$3.84,-0.64%,2022
2022-08-10,EMCG,Embrace Change Acquisition Corp.,$10.00,$11.00,10.00%,2022
2022-08-05,MEGL,Magic Empire Global Limited,$4.00,$1.09,-72.75%,2022
2022-08-05,PTWO,"Pono Capital Two, Inc.",$10.00,$11.00,10.00%,2022
2022-08-04,MOBV,Mobiv Acquisition Corp,$10.00,$5.00,-50.00%,2022
2022-08-03,BRSH,Bruush Oral Care Inc.,$4.16,-,-,2022
2022-07-29,MGAM,Mobile Global Esports Inc.,$4.00,$0.02,-99.63%,2022
2022-07-28,MAIA,"MAIA Biotechnology, Inc.",$5.00,$1.53,-69.40%,2022
2022-07-21,VRAX,Virax Biolabs Group Limited,$5.00,$0.20,-96.06%,2022
2022-07-15,HKD,AMTD Digital Inc.,$7.80,$1.68,-78.46%,2022
2022-07-13,ILAG,Intelligent Living Application Group Inc.,$4.00,$2.10,-47.50%,2022
2022-07-12,,Nano Labs Ltd,$11.50,$2.95,-74.35%,2022
2022-06-28,IE,Ivanhoe Electric Inc.,$11.75,$12.34,5.02%,2022
2022-06-24,SKGR,SK Growth Opportunities Corporation,$10.00,$12.02,20.20%,2022
2022-06-22,GSUN,Golden Sun Technology Group Limited,$4.00,$0.40,-90.05%,2022
2022-06-16,FLFV,Feutune Light Acquisition Corporation,$10.00,$2.56,-74.40%,2022
2022-06-15,HSCS,HeartSciences Inc.,$4.25,$2.57,-39.58%,2022
2022-06-15,LYT,Lytus Technologies Holdings PTV. LTD.,$4.75,$0.10,-97.93%,2022
2022-06-10,ACAC,Acri Capital Acquisition Corporation,$10.00,$11.20,12.00%,2022
2022-06-08,PEV,Phoenix Motor Inc.,$7.50,$0.23,-96.93%,2022
2022-06-03,SVRE,SaverOne 2014 Ltd.,$5.80,$2.74,-52.76%,2022
2022-06-01,TOP,TOP Financial Group Limited,$5.00,$1.00,-80.00%,2022
2022-05-24,BNRG,Brenmiller Energy Ltd,$5.18,$0.73,-86.01%,2022
2022-05-17,BGXX,Bright Green Corporation,$8.00,$0.15,-98.15%,2022
2022-05-17,GV,Visionary Holdings Inc.,$4.00,$0.48,-87.98%,2022
2022-05-17,OKYO,OKYO Pharma Limited,$4.00,$1.66,-59.00%,2022
2022-05-13,ACDC,ProFrac Holding Corp.,$18.00,$6.35,-64.72%,2022
2022-05-13,ASNS,"Actelis Networks, Inc.",$4.00,$0.40,-89.91%,2022
2022-05-13,PFHC,ProFrac Holding Corp.,$18.00,-,-,2022
2022-05-13,PNAC,Prime Number Acquisition I Corp.,$10.00,-,-,2022
2022-05-11,HNVR,"Hanover Bancorp, Inc.",$21.00,$20.60,-1.91%,2022
2022-05-11,MCAC,Monterey Capital Acquisition Corporation,$10.00,$3.54,-64.60%,2022
2022-05-10,GBBK,Global Blockchain Acquisition Corp.,$10.00,$11.50,15.00%,2022
2022-05-10,IVCA,Investcorp Acquisition Corp.,$10.00,$12.00,20.00%,2022
2022-05-06,BLCO,Bausch + Lomb Corporation,$18.00,$16.20,-10.00%,2022
2022-05-06,PEPG,PepGen Inc.,$12.00,$5.33,-55.63%,2022
2022-05-06,RENE,Cartesian Growth Corporation II,$10.00,$11.75,17.50%,2022
2022-05-05,EDBL,Edible Garden AG Incorporated,$5.00,$2.42,-51.60%,2022
2022-05-04,AUST,Austin Gold Corp.,$4.00,$1.37,-65.75%,2022
2022-05-03,ASCB,A SPAC II Acquisition Corp.,$10.00,$11.19,11.90%,2022
2022-04-29,BLTE,"Belite Bio, Inc",$6.00,$164.05,"2,634.08%",2022
2022-04-29,HLVX,"HilleVax, Inc.",$17.00,$2.09,-87.71%,2022
2022-04-28,CHEA,Chenghe Acquisition Co.,$10.00,$5.58,-44.20%,2022
2022-04-28,CLRC,ClimateRock,$10.00,$12.00,20.00%,2022
2022-04-27,OST,"Ostin Technology Group Co., Ltd.",$4.00,$1.70,-57.63%,2022
2022-04-27,TNON,"Tenon Medical, Inc.",$5.00,$0.80,-83.94%,2022
2022-04-26,AIMAU,Aimfinity Investment Corp. I,$10.00,$17.50,75.00%,2022
2022-04-22,ACON,"Aclarion, Inc.",$4.35,$3.33,-23.45%,2022
2022-04-22,JCSE,JE Cleantech Holdings Limited,$4.00,$1.05,-73.75%,2022
2022-04-20,YOTA,Yotta Acquisition Corporation,$10.00,$11.18,13.00%,2022
2022-04-14,STSS,"Sharps Technology, Inc.",$4.25,$1.90,-55.29%,2022
2022-04-13,AFAR,Aura FAT Projects Acquisition Corp,$10.00,$11.68,16.80%,2022
2022-04-13,EE,"Excelerate Energy, Inc.",$24.00,$33.61,40.04%,2022
2022-04-12,GNS,Genius Group Limited,$6.00,$0.39,-93.50%,2022
2022-04-07,DECA,Denali Capital Acquisition Corp.,$10.00,$11.43,14.30%,2022
2022-04-01,MSSA,Metal Sky Star Acquisition Corporation,$10.00,$11.50,15.00%,2022
2022-04-01,XPON,Expion360 Inc.,$7.00,$0.67,-90.37%,2022
2022-03-31,RVSN,Rail Vision Ltd.,$4.13,$7.60,83.66%,2022
2022-03-31,RWOD,Redwoods Acquisition Corp.,$10.00,$2.34,-76.61%,2022
2022-03-25,ANTX,"AN2 Therapeutics, Inc.",$15.00,$4.94,-67.07%,2022
2022-03-25,LCFY,Locafy Limited,$4.13,$4.46,9.90%,2022
2022-03-24,RFAC,RF Acquisition Corp.,$10.00,$2.70,-73.00%,2022
2022-03-17,GDST,Goldenstone Acquisition Limited,$10.00,$11.57,15.70%,2022
2022-03-15,AKAN,Akanda Corp.,$4.00,$0.82,-79.48%,2022
2022-03-11,NUBI,Nubia Brand International Corp.,$10.00,$4.53,-54.70%,2022
2022-03-10,PLAO,Patria Latin American Opportunity Acquisition Corp.,$10.00,$11.63,16.30%,2022
2022-03-09,LBBB,Lakeshore Acquisition II Corp.,$10.00,$3.00,-70.00%,2022
2022-03-02,KCAC3,Kensington Capital Acquisition Corp. IV,$10.00,$9.21,-7.90%,2022
2022-03-02,SHUA,SHUAA Partners Acquisition Corp I,$10.00,$10.96,9.60%,2022
2022-03-02,SPCM,"Sound Point Acquisition Corp I, Ltd",$10.00,$10.62,6.20%,2022
2022-03-01,VMCA,Valuence Merger Corp. I,$10.00,$11.76,17.40%,2022
2022-02-25,FGMC,FG Merger Corp.,$10.00,$4.82,-51.80%,2022
2022-02-25,GSRM,GSR II Meteora Acquisition Corp.,$10.00,$3.23,-67.70%,2022
2022-02-24,CLIN,Clean Earth Acquisitions Corp.,$10.00,$5.00,-50.00%,2022
2022-02-18,ONCO,"Onconetix, Inc.",$9.00,$0.54,-93.78%,2022
2022-02-18,PWUP,PowerUp Acquisition Corp.,$10.00,$9.24,-7.60%,2022
2022-02-16,AXAC,AXIOS Sustainable Growth Acquisition Corporation,$10.00,$10.43,4.30%,2022
2022-02-16,FTII,FutureTech II Acquisition Corp.,$10.00,$11.41,14.10%,2022
2022-02-16,MHUA,"Meihua International Medical Technologies Co., Ltd.",$10.00,$6.11,-23.90%,2022
2022-02-16,SMFL,"Smart for Life, Inc.",$10.00,$0.78,-92.20%,2022
2022-02-15,ASCA,A SPAC I Acquisition Corp.,$10.00,$9.16,-8.40%,2022
2022-02-15,GENQ,Genesis Unicorn Capital Corp.,$10.00,$10.47,4.70%,2022
2022-02-11,DRCT,"Direct Digital Holdings, Inc.",$5.50,$0.98,-82.18%,2022
2022-02-11,HNRA,HNR Acquisition Corp.,$10.00,$1.19,-88.10%,2022
2022-02-11,JGGC,Jaguar Global Growth Corporation I,$10.00,$1.70,-83.00%,2022
2022-02-11,MDV,"Modiv Industrial, Inc.",$25.00,$14.54,-41.84%,2022
2022-02-11,RACY,Relativity Acquisition Corp.,$10.00,-,-,2022
2022-02-11,SGHL,Signal Hill Acquisition Corp.,$10.00,$10.43,4.25%,2022
2022-02-11,TCBP,TC BioPharm (Holdings) plc,$4.25,$0.50,-88.24%,2022
2022-02-10,HTCR,"HeartCore Enterprises, Inc.",$5.00,$0.25,-95.07%,2022
2022-02-10,SKYX,SKYX Platforms Corp.,$14.00,$1.74,-87.57%,2022
2022-02-09,BYNO,byNordic Acquisition Corporation,$10.00,$11.36,13.60%,2022
2022-02-09,CPAQ,Counter Press Acquisition Corporation,$10.00,$10.33,3.30%,2022
2022-02-09,EVGR,Evergreen Corporation,$10.00,$11.95,19.50%,2022
2022-02-08,LIVB,LIV Capital Acquisition Corp. II,$10.00,$10.97,9.70%,2022
2022-02-07,ATAK,Aurora Technology Acquisition Corp.,$10.00,$5.02,-49.80%,2022
2022-02-04,ACLX,"Arcellx, Inc.",$15.00,$114.39,662.60%,2022
2022-02-04,LIEN,"Chicago Atlantic BDC, Inc.",-,$9.93,-,2022
2022-02-04,NVCT,"Nuvectis Pharma, Inc.",$5.00,$9.03,80.60%,2022
2022-02-04,TGR,Kimbell Tiger Acquisition Corporation,$10.00,$10.55,5.50%,2022
2022-02-03,MURF,Murphy Canyon Acquisition Corp.,$10.00,$16.85,68.50%,2022
2022-02-02,MTEK,Maris-Tech Ltd.,$4.20,$1.54,-63.33%,2022
2022-02-01,ACAX,Alset Capital Acquisition Corp.,$10.00,$3.82,-61.80%,2022
2022-01-31,BWAQ,Blue World Acquisition Corporation,$10.00,$4.24,-57.60%,2022
2022-01-27,CRDO,Credo Technology Group Holding Ltd,$10.00,$117.69,"1,076.90%",2022
2022-01-27,KSCP,"Knightscope, Inc.",$10.00,$3.82,-61.80%,2022
2022-01-25,FGI,FGI Industries Ltd.,$6.00,$4.21,-29.83%,2022
2022-01-25,KYCH,Keyarch Acquisition Corporation,$10.00,$4.10,-59.00%,2022
2022-01-25,LATG,LatAmGrowth SPAC,$10.00,$7.05,-29.50%,2022
2022-01-21,HCMA,HCM Acquisition Corp.,$10.00,$14.50,45.00%,2022
2022-01-21,HMA,Heartland Media Acquisition Corp.,$10.00,$10.54,5.40%,2022
2022-01-21,KNSW,KnightSwan Acquisition Corporation,$10.00,$10.60,6.00%,2022
2022-01-20,BYN,Banyan Acquisition Corporation,$10.00,$10.90,9.00%,2022
2022-01-20,DUET,DUET Acquisition Corp.,$10.00,$11.33,13.31%,2022
2022-01-20,GAQ,Generation Asia I Acquisition Limited,$10.00,$11.40,14.00%,2022
2022-01-19,AIBAF,AIB Acquisition Corporation,$10.00,$8.50,-15.00%,2022
2022-01-18,TETE,Technology & Telecommunication Acquisition Corporation,$10.00,$12.50,28.90%,2022
2022-01-18,TKLF,"Tokyo Lifestyle Co., Ltd.",$4.00,$2.86,-28.50%,2022
2022-01-14,ACAB,Atlantic Coastal Acquisition Corp. II,$10.00,$5.77,-42.30%,2022
2022-01-14,PPYA,Papaya Growth Opportunity Corp. I,$10.00,$11.40,14.00%,2022
2022-01-13,CSLM,"Consilium Acquisition Corp I, Ltd.",$10.00,$11.69,16.90%,2022
2022-01-13,TPG,TPG Inc.,$29.50,$40.50,37.29%,2022
2022-01-13,WNNR,Andretti Acquisition Corp.,$10.00,-,-,2022
2022-01-12,CNTN,"Canton Strategic Holdings, Inc.",-,$4.07,-,2022
2022-01-12,GHIX,"Gores Holdings IX, Inc.",$10.00,$10.18,1.80%,2022
2022-01-12,ITAQ,"Industrial Tech Acquisitions II, Inc.",$10.00,$10.95,9.50%,2022
2022-01-12,VCXB,10x Capital Venture Acquisition Corp. III,$10.00,$11.07,10.70%,2022
2022-01-12,WAVS,Western Acquisition Ventures Corp.,$10.00,$9.75,-2.50%,2022
2022-01-11,BRAC,Broad Capital Acquisition Corp.,$10.00,$11.70,17.00%,2022
2022-01-07,AMLX,"Amylyx Pharmaceuticals, Inc.",$19.00,$13.99,-26.37%,2022
2022-01-07,CINC,"CinCor Pharma, Inc.",$16.00,$29.06,81.63%,2022
2022-01-07,CXAC,C5 Acquisition Corporation,$10.00,$10.74,7.40%,2022
2022-01-07,HOUR,"Hour Loop, Inc.",$4.00,$1.90,-52.50%,2022
2022-01-07,VBOC,Viscogliosi Brothers Acquisition Corp.,$10.00,$10.48,4.75%,2022
2022-01-07,VIGL,"Vigil Neuroscience, Inc.",$14.00,$8.05,-42.50%,2022
2022-01-06,SCRM,Screaming Eagle Acquisition Corp.,$10.00,$10.18,1.80%,2022
2022-01-05,CITE,Cartica Acquisition Corp,$10.00,$11.85,18.50%,2022
2023-12-27,IROH,Iron Horse Acquisitions Corp.,$10.00,$4.09,-25.00%,2023
2023-12-19,LGCB,Linkage Global Inc,$4.00,$1.55,-61.25%,2023
2023-12-15,BAYA,Bayview Acquisition Corp,$10.00,$11.95,19.50%,2023
2023-12-15,ZKH,ZKH Group Limited,$15.50,$3.37,-78.26%,2023
2023-12-14,INHD,Inno Holdings Inc.,$4.00,$1.14,-71.50%,2023
2023-12-04,AFJK,"Aimei Health Technology Co., Ltd",$10.00,$25.61,156.10%,2023
2023-12-01,GSIW,Garden Stage Limited,$4.00,$19.99,399.75%,2023
2023-11-30,FEBO,Fenbo Holdings Limited,$5.00,$1.25,-75.00%,2023
2023-11-21,CLBR,Colombier Acquisition Corp. II,$10.00,$17.24,72.40%,2023
2023-11-21,ELAB,PMGC Holdings Inc.,$4.00,$4.58,14.50%,2023
2023-11-17,DDC,DDC Enterprise Limited,$8.50,$2.21,-74.00%,2023
2023-11-17,RR,Richtech Robotics Inc.,$5.00,$2.31,-53.80%,2023
2023-11-14,GLAC,Global Lights Acquisition Corp,$10.00,$10.82,8.20%,2023
2023-11-14,SGN,"Signing Day Sports, Inc.",$5.00,$0.70,-86.01%,2023
2023-11-14,SHIM,Shimmick Corporation,$7.00,$3.21,-54.14%,2023
2023-11-10,CRGX,"CARGO Therapeutics, Inc.",$15.00,$4.47,-70.20%,2023
2023-11-10,HG,"Hamilton Insurance Group, Ltd.",$15.00,$29.08,93.87%,2023
2023-11-09,AITR,AI Transportation Acquisition Corp,$10.00,$11.00,10.00%,2023
2023-11-09,ANSC,Agriculture & Natural Solutions Acquisition Corporation,$10.00,$11.24,12.40%,2023
2023-11-08,GVH,Globavend Holdings Limited,$4.00,$1.11,-72.25%,2023
2023-11-03,LXEO,"Lexeo Therapeutics, Inc.",$11.00,$6.66,-39.46%,2023
2023-11-01,PAPL,Pineapple Financial Inc.,$4.00,$0.69,-82.75%,2023
2023-10-31,ATGL,Alpha Technology Group Limited,$4.00,$16.60,315.00%,2023
2023-10-25,MNR,Mach Natural Resources LP,$19.00,$13.69,-27.95%,2023
2023-10-19,NCL,Northann Corp.,$5.00,$0.15,-97.04%,2023
2023-10-19,WBUY,Webuy Global Ltd,$4.00,$1.01,-74.75%,2023
2023-10-11,BIRK,Birkenstock Holding plc,$46.00,$37.43,-18.63%,2023
2023-10-10,GMM,Global Mofy AI Limited,$5.00,$1.21,-75.80%,2023
2023-10-10,LRHC,La Rosa Holdings Corp.,$5.00,$0.74,-85.11%,2023
2023-10-10,PMEC,Primech Holdings Ltd.,$4.00,$0.69,-82.78%,2023
